date,metric_name,value
2026-02-21,discount_percentage,12.9
2026-02-21,order_processing_time,6.0
2026-02-22,revenue,47643.0
2026-02-22,profit,41510.0
2026-02-22,units_sold,304.0
2026-02-22,customer_satisfaction,4.34
2026-02-22,marketing_spend,3257.0
2026-02-22,discount_percentage,13.13
2026-02-22,order_processing_time,9.0
2026-02-23,revenue,191480.0
2026-02-23,profit,49933.0
2026-02-23,units_sold,228.0
2026-02-23,customer_satisfaction,4.9
2026-02-23,marketing_spend,6964.0
2026-02-23,discount_percentage,9.31
2026-02-23,order_processing_time,2.0
2026-02-24,revenue,53950.0
2026-02-24,profit,22826.0
2026-02-24,units_sold,678.0
2026-02-24,customer_satisfaction,1.54
2026-02-24,marketing_spend,17062.0
2026-02-24,discount_percentage,22.86
2026-02-24,order_processing_time,7.0
2026-02-25,revenue,197921.0
2026-02-25,profit,3490.0
2026-02-25,units_sold,504.0
2026-02-25,customer_satisfaction,1.93
2026-02-25,marketing_spend,9588.0
2026-02-25,discount_percentage,28.09
2026-02-25,order_processing_time,5.0
2026-02-26,revenue,110500.0
2026-02-26,profit,47092.0
2026-02-26,units_sold,239.0
2026-02-26,customer_satisfaction,4.47
2026-02-26,marketing_spend,15624.0
2026-02-26,discount_percentage,28.22
2026-02-26,order_processing_time,5.0
2026-02-27,revenue,169116.0
2026-02-27,profit,26518.0
2026-02-27,units_sold,29.0
2026-02-27,customer_satisfaction,4.71
2026-02-27,marketing_spend,14760.0
2026-02-27,discount_percentage,5.24
2026-02-27,order_processing_time,7.0
2026-02-28,revenue,135588.0
2026-02-28,profit,25045.0
2026-02-28,units_sold,996.0
2026-02-28,customer_satisfaction,2.68
2026-02-28,marketing_spend,10243.0
2026-02-28,discount_percentage,26.24
2026-02-28,order_processing_time,9.0
2026-03-01,revenue,25997.0
2026-03-01,profit,27910.0
2026-03-01,units_sold,562.0
2026-03-01,customer_satisfaction,1.2
2026-03-01,marketing_spend,9183.0
2026-03-01,discount_percentage,22.12
2026-03-01,order_processing_time,4.0
2026-03-02,revenue,89751.0
2026-03-02,profit,25566.0
2026-03-02,units_sold,959.0
2026-03-02,customer_satisfaction,1.16
2026-03-02,marketing_spend,560.0
2026-03-02,discount_percentage,7.59
2026-03-02,order_processing_time,9.0
2026-03-03,revenue,108605.0
2026-03-03,profit,34905.0
2026-03-03,units_sold,157.0
2026-03-03,customer_satisfaction,3.3
2026-03-03,marketing_spend,9769.0
2026-03-03,discount_percentage,2.02
2026-03-03,order_processing_time,9.0
2026-03-04,revenue,164983.0
2026-03-04,profit,28103.0
2026-03-04,units_sold,117.0
2026-03-04,customer_satisfaction,2.57
2026-03-04,marketing_spend,3395.0
2026-03-04,discount_percentage,8.04
2026-03-04,order_processing_time,4.0
2026-03-05,revenue,65533.0
2026-03-05,profit,37188.0
2026-03-05,units_sold,412.0
2026-03-05,customer_satisfaction,1.11
2026-03-05,marketing_spend,15823.0
2026-03-05,discount_percentage,27.37
2026-03-05,order_processing_time,3.0
2026-03-06,revenue,92566.0
2026-03-06,profit,6845.0
2026-03-06,units_sold,605.0
2026-03-06,customer_satisfaction,3.33
2026-03-06,marketing_spend,12852.0
2026-03-06,discount_percentage,19.0
2026-03-06,order_processing_time,2.0
2026-03-07,revenue,155643.0
2026-03-07,profit,22162.0
2026-03-07,units_sold,492.0
2026-03-07,customer_satisfaction,1.05
2026-03-07,marketing_spend,12375.0
2026-03-07,discount_percentage,21.63
2026-03-07,order_processing_time,9.0
2026-03-08,revenue,118255.0
2026-03-08,profit,37674.0
2026-03-08,units_sold,376.0
2026-03-08,customer_satisfaction,4.15
2026-03-08,marketing_spend,17469.0
2026-03-08,discount_percentage,7.71
2026-03-08,order_processing_time,2.0
2026-03-09,revenue,199013.0
2026-03-09,profit,20337.0
2026-03-09,units_sold,843.0
2026-03-09,customer_satisfaction,2.23
2026-03-09,marketing_spend,6323.0
2026-03-09,discount_percentage,21.58
2026-03-09,order_processing_time,6.0
2026-03-10,revenue,68005.0
2026-03-10,profit,23313.0
2026-03-10,units_sold,423.0
2026-03-10,customer_satisfaction,1.16
2026-03-10,marketing_spend,12462.0
2026-03-10,discount_percentage,0.84
2026-03-10,order_processing_time,5.0
2026-03-11,revenue,199784.0
2026-03-11,profit,27943.0
2026-03-11,units_sold,318.0
2026-03-11,customer_satisfaction,3.35
2026-03-11,marketing_spend,1034.0
2026-03-11,discount_percentage,11.26
2026-03-11,order_processing_time,5.0
2026-03-12,revenue,53541.0
2026-03-12,profit,13413.0
2026-03-12,units_sold,811.0
2026-03-12,customer_satisfaction,2.59
2026-03-12,marketing_spend,4511.0
2026-03-12,discount_percentage,18.8
2026-03-12,order_processing_time,4.0
2026-03-13,revenue,33387.0
2026-03-13,profit,1276.0
2026-03-13,units_sold,927.0
2026-03-13,customer_satisfaction,4.9
2026-03-13,marketing_spend,2655.0
2026-03-13,discount_percentage,4.38
2026-03-13,order_processing_time,6.0
2026-03-14,revenue,103980.0
2026-03-14,profit,18611.0
2026-03-14,units_sold,844.0
2026-03-14,customer_satisfaction,3.18
2026-03-14,marketing_spend,7457.0
2026-03-14,discount_percentage,24.69
2026-03-14,order_processing_time,5.0
2026-03-15,revenue,189980.0
2026-03-15,profit,40105.0
2026-03-15,units_sold,143.0
2026-03-15,customer_satisfaction,2.1
2026-03-15,marketing_spend,9696.0
2026-03-15,discount_percentage,7.05
2026-03-15,order_processing_time,4.0
2026-03-16,revenue,95457.0
2026-03-16,profit,12944.0
2026-03-16,units_sold,728.0
2026-03-16,customer_satisfaction,3.84
2026-03-16,marketing_spend,11191.0
2026-03-16,discount_percentage,19.57
2026-03-16,order_processing_time,9.0
2026-03-17,revenue,154129.0
2026-03-17,profit,16906.0
2026-03-17,units_sold,292.0
2026-03-17,customer_satisfaction,2.09
2026-03-17,marketing_spend,13827.0
2026-03-17,discount_percentage,12.16
2026-03-17,order_processing_time,6.0
2026-03-18,revenue,74028.0
2026-03-18,profit,21536.0
2026-03-18,units_sold,787.0
2026-03-18,customer_satisfaction,4.62
2026-03-18,marketing_spend,3206.0
2026-03-18,discount_percentage,17.88
2026-03-18,order_processing_time,3.0
2026-03-19,revenue,129246.0
2026-03-19,profit,28810.0
2026-03-19,units_sold,82.0
2026-03-19,customer_satisfaction,2.5
2026-03-19,marketing_spend,501.0
2026-03-19,discount_percentage,3.22
2026-03-19,order_processing_time,6.0
2026-03-20,revenue,65731.0
2026-03-20,profit,13306.0
2026-03-20,units_sold,490.0
2026-03-20,customer_satisfaction,3.2
2026-03-20,marketing_spend,9725.0
2026-03-20,discount_percentage,0.51
2026-03-20,order_processing_time,1.0
2026-03-21,revenue,165930.0
2026-03-21,profit,11503.0
2026-03-21,units_sold,361.0
2026-03-21,customer_satisfaction,1.2
2026-03-21,marketing_spend,17988.0
2026-03-21,discount_percentage,27.29
2026-03-21,order_processing_time,5.0
2026-03-22,revenue,189761.0
2026-03-22,profit,20225.0
2026-03-22,units_sold,569.0
2026-03-22,customer_satisfaction,2.7
2026-03-22,marketing_spend,15320.0
2026-03-22,discount_percentage,8.09
2026-03-22,order_processing_time,6.0
2026-03-23,revenue,54638.0
2026-03-23,profit,37976.0
2026-03-23,units_sold,335.0
2026-03-23,customer_satisfaction,4.33
2026-03-23,marketing_spend,11391.0
2026-03-23,discount_percentage,24.59
2026-03-23,order_processing_time,8.0
2026-03-24,revenue,187558.0
2026-03-24,profit,12590.0
2026-03-24,units_sold,754.0
2026-03-24,customer_satisfaction,4.22
2026-03-24,marketing_spend,2361.0
2026-03-24,discount_percentage,29.98
2026-03-24,order_processing_time,9.0
2026-03-25,revenue,30567.0
2026-03-25,profit,11886.0
2026-03-25,units_sold,452.0
2026-03-25,customer_satisfaction,1.9
2026-03-25,marketing_spend,5769.0
2026-03-25,discount_percentage,6.34
2026-03-25,order_processing_time,3.0
2026-03-26,revenue,170811.0
2026-03-26,profit,13866.0
2026-03-26,units_sold,109.0
2026-03-26,customer_satisfaction,1.9
2026-03-26,marketing_spend,11612.0
2026-03-26,discount_percentage,7.96
2026-03-26,order_processing_time,2.0
2026-03-27,revenue,67804.0
2026-03-27,profit,2088.0
2026-03-27,units_sold,68.0
2026-03-27,customer_satisfaction,4.27
2026-03-27,marketing_spend,16199.0
2026-03-27,discount_percentage,19.89
2026-03-27,order_processing_time,4.0
2026-03-28,revenue,118821.0
2026-03-28,profit,4363.0
2026-03-28,units_sold,517.0
2026-03-28,customer_satisfaction,4.72
2026-03-28,marketing_spend,8820.0
2026-03-28,discount_percentage,28.96
2026-03-28,order_processing_time,8.0
2026-03-29,revenue,13754.0
2026-03-29,profit,33792.0
2026-03-29,units_sold,267.0
2026-03-29,customer_satisfaction,1.38
2026-03-29,marketing_spend,17321.0
2026-03-29,discount_percentage,27.47
2026-03-29,order_processing_time,8.0
2026-03-30,revenue,37044.0
2026-03-30,profit,10764.0
2026-03-30,units_sold,422.0
2026-03-30,customer_satisfaction,2.8
2026-03-30,marketing_spend,11240.0
2026-03-30,discount_percentage,15.09
2026-03-30,order_processing_time,3.0
2026-03-31,revenue,77260.0
2026-03-31,profit,21620.0
2026-03-31,units_sold,461.0
2026-03-31,customer_satisfaction,2.35
2026-03-31,marketing_spend,3629.0
2026-03-31,discount_percentage,23.85
2026-03-31,order_processing_time,4.0
2026-04-01,revenue,76912.0
2026-04-01,profit,43727.0
2026-04-01,units_sold,74.0
2026-04-01,customer_satisfaction,4.48
2026-04-01,marketing_spend,17785.0
2026-04-01,discount_percentage,4.07
2026-04-01,order_processing_time,3.0
2026-04-02,revenue,18706.0
2026-04-02,profit,13935.0
2026-04-02,units_sold,604.0
2026-04-02,customer_satisfaction,1.33
2026-04-02,marketing_spend,14880.0
2026-04-02,discount_percentage,29.32
2026-04-02,order_processing_time,2.0
2026-04-03,revenue,18894.0
2026-04-03,profit,9068.0
2026-04-03,units_sold,163.0
2026-04-03,customer_satisfaction,1.84
2026-04-03,marketing_spend,11860.0
2026-04-03,discount_percentage,28.93
2026-04-03,order_processing_time,4.0
2026-04-04,revenue,159109.0
2026-04-04,profit,8295.0
2026-04-04,units_sold,994.0
2026-04-04,customer_satisfaction,4.01
2026-04-04,marketing_spend,5898.0
2026-04-04,discount_percentage,4.91
2026-04-04,order_processing_time,6.0
2026-04-05,revenue,93986.0
2026-04-05,profit,42160.0
2026-04-05,units_sold,275.0
2026-04-05,customer_satisfaction,1.21
2026-04-05,marketing_spend,6029.0
2026-04-05,discount_percentage,8.98
2026-04-05,order_processing_time,5.0
2026-04-06,revenue,91942.0
2026-04-06,profit,12390.0
2026-04-06,units_sold,830.0
2026-04-06,customer_satisfaction,2.97
2026-04-06,marketing_spend,4418.0
2026-04-06,discount_percentage,3.0
2026-04-06,order_processing_time,3.0
2026-04-07,revenue,192684.0
2026-04-07,profit,42216.0
2026-04-07,units_sold,88.0
2026-04-07,customer_satisfaction,2.77
2026-04-07,marketing_spend,17951.0
2026-04-07,discount_percentage,8.15
2026-04-07,order_processing_time,2.0
2026-04-08,revenue,39725.0
2026-04-08,profit,21131.0
2026-04-08,units_sold,324.0
2026-04-08,customer_satisfaction,2.34
2026-04-08,marketing_spend,16910.0
2026-04-08,discount_percentage,24.48
2026-04-08,order_processing_time,9.0
2026-04-09,revenue,146998.0
2026-04-09,profit,30218.0
2026-04-09,units_sold,671.0
2026-04-09,customer_satisfaction,2.58
2026-04-09,marketing_spend,7437.0
2026-04-09,discount_percentage,11.35
2026-04-09,order_processing_time,1.0
2026-04-10,revenue,114555.0
2026-04-10,profit,11433.0
2026-04-10,units_sold,956.0
2026-04-10,customer_satisfaction,3.12
2026-04-10,marketing_spend,7618.0
2026-04-10,discount_percentage,2.65
2026-04-10,order_processing_time,9.0
2026-04-11,revenue,19496.0
2026-04-11,profit,16038.0
2026-04-11,units_sold,569.0
2026-04-11,customer_satisfaction,1.65
2026-04-11,marketing_spend,17431.0
2026-04-11,discount_percentage,10.27
2026-04-11,order_processing_time,1.0
2026-04-12,revenue,66447.0
2026-04-12,profit,29182.0
2026-04-12,units_sold,926.0
2026-04-12,customer_satisfaction,3.29
2026-04-12,marketing_spend,11360.0
2026-04-12,discount_percentage,29.44
2026-04-12,order_processing_time,7.0
2026-04-13,revenue,111604.0
2026-04-13,profit,12528.0
2026-04-13,units_sold,900.0
2026-04-13,customer_satisfaction,4.22
2026-04-13,marketing_spend,5838.0
2026-04-13,discount_percentage,18.89
2026-04-13,order_processing_time,6.0
2026-04-14,revenue,170878.0
2026-04-14,profit,22281.0
2026-04-14,units_sold,257.0
2026-04-14,customer_satisfaction,4.04
2026-04-14,marketing_spend,12972.0
2026-04-14,discount_percentage,12.48
2026-04-14,order_processing_time,7.0
2026-04-15,revenue,98199.0
2026-04-15,profit,49511.0
2026-04-15,units_sold,799.0
2026-04-15,customer_satisfaction,1.62
2026-04-15,marketing_spend,3640.0
2026-04-15,discount_percentage,5.0
2026-04-15,order_processing_time,3.0
2026-04-16,revenue,51321.0
2026-04-16,profit,9605.0
2026-04-16,units_sold,877.0
2026-04-16,customer_satisfaction,1.6
2026-04-16,marketing_spend,8496.0
2026-04-16,discount_percentage,29.59
2026-04-16,order_processing_time,3.0
2026-04-17,revenue,163728.0
2026-04-17,profit,35782.0
2026-04-17,units_sold,619.0
2026-04-17,customer_satisfaction,2.07
2026-04-17,marketing_spend,15989.0
2026-04-17,discount_percentage,24.63
2026-04-17,order_processing_time,1.0
2026-04-18,revenue,65147.0
2026-04-18,profit,2381.0
2026-04-18,units_sold,423.0
2026-04-18,customer_satisfaction,2.44
2026-04-18,marketing_spend,18474.0
2026-04-18,discount_percentage,8.44
2026-04-18,order_processing_time,4.0
2026-04-19,revenue,101396.0
2026-04-19,profit,2098.0
2026-04-19,units_sold,34.0
2026-04-19,customer_satisfaction,2.63
2026-04-19,marketing_spend,14701.0
2026-04-19,discount_percentage,2.1
2026-04-19,order_processing_time,2.0
2026-04-20,revenue,190738.0
2026-04-20,profit,20810.0
2026-04-20,units_sold,293.0
2026-04-20,customer_satisfaction,3.72
2026-04-20,marketing_spend,8276.0
2026-04-20,discount_percentage,1.7
2026-04-20,order_processing_time,8.0
2026-04-21,revenue,48787.0
2026-04-21,profit,25322.0
2026-04-21,units_sold,458.0
2026-04-21,customer_satisfaction,1.23
2026-04-21,marketing_spend,5443.0
2026-04-21,discount_percentage,3.61
2026-04-21,order_processing_time,3.0
2026-04-22,revenue,31727.0
2026-04-22,profit,42869.0
2026-04-22,units_sold,890.0
2026-04-22,customer_satisfaction,1.14
2026-04-22,marketing_spend,13386.0
2026-04-22,discount_percentage,17.42
2026-04-22,order_processing_time,7.0
2026-04-23,revenue,105081.0
2026-04-23,profit,33955.0
2026-04-23,units_sold,310.0
2026-04-23,customer_satisfaction,2.57
2026-04-23,marketing_spend,9497.0
2026-04-23,discount_percentage,27.86
2026-04-23,order_processing_time,7.0
2026-04-24,revenue,132721.0
2026-04-24,profit,45716.0
2026-04-24,units_sold,77.0
2026-04-24,customer_satisfaction,3.79
2026-04-24,marketing_spend,8298.0
2026-04-24,discount_percentage,14.9
2026-04-24,order_processing_time,9.0
2026-04-25,revenue,78056.0
2026-04-25,profit,11207.0
2026-04-25,units_sold,16.0
2026-04-25,customer_satisfaction,1.77
2026-04-25,marketing_spend,18241.0
2026-04-25,discount_percentage,25.29
2026-04-25,order_processing_time,6.0
2026-04-26,revenue,144153.0
2026-04-26,profit,22793.0
2026-04-26,units_sold,826.0
2026-04-26,customer_satisfaction,3.57
2026-04-26,marketing_spend,8592.0
2026-04-26,discount_percentage,13.38
2026-04-26,order_processing_time,1.0
2026-04-27,revenue,175268.0
2026-04-27,profit,3092.0
2026-04-27,units_sold,146.0
2026-04-27,customer_satisfaction,2.04
2026-04-27,marketing_spend,3725.0
2026-04-27,discount_percentage,21.26
2026-04-27,order_processing_time,8.0
2026-04-28,revenue,177807.0
2026-04-28,profit,29220.0
2026-04-28,units_sold,173.0
2026-04-28,customer_satisfaction,4.54
2026-04-28,marketing_spend,12310.0
2026-04-28,discount_percentage,21.96
2026-04-28,order_processing_time,1.0
2026-04-29,revenue,90102.0
2026-04-29,profit,19514.0
2026-04-29,units_sold,92.0
2026-04-29,customer_satisfaction,4.58
2026-04-29,marketing_spend,15414.0
2026-04-29,discount_percentage,5.22
2026-04-29,order_processing_time,3.0
2026-04-30,revenue,166570.0
2026-04-30,profit,39010.0
2026-04-30,units_sold,906.0
2026-04-30,customer_satisfaction,2.19
2026-04-30,marketing_spend,2960.0
2026-04-30,discount_percentage,10.84
2026-04-30,order_processing_time,5.0
2026-05-01,revenue,86865.0
2026-05-01,profit,9549.0
2026-05-01,units_sold,659.0
2026-05-01,customer_satisfaction,1.92
2026-05-01,marketing_spend,9237.0
2026-05-01,discount_percentage,19.12
2026-05-01,order_processing_time,8.0
2026-05-02,revenue,172728.0
2026-05-02,profit,23031.0
2026-05-02,units_sold,429.0
2026-05-02,customer_satisfaction,2.65
2026-05-02,marketing_spend,14420.0
2026-05-02,discount_percentage,2.12
2026-05-02,order_processing_time,9.0
2026-05-03,revenue,77695.0
2026-05-03,profit,6185.0
2026-05-03,units_sold,82.0
2026-05-03,customer_satisfaction,1.96
2026-05-03,marketing_spend,19612.0
2026-05-03,discount_percentage,10.85
2026-05-03,order_processing_time,7.0
2026-05-04,revenue,178972.0
2026-05-04,profit,16271.0
2026-05-04,units_sold,246.0
2026-05-04,customer_satisfaction,3.69
2026-05-04,marketing_spend,11254.0
2026-05-04,discount_percentage,16.04
2026-05-04,order_processing_time,9.0
2026-05-05,revenue,127235.0
2026-05-05,profit,6776.0
2026-05-05,units_sold,55.0
2026-05-05,customer_satisfaction,4.3
2026-05-05,marketing_spend,11333.0
2026-05-05,discount_percentage,29.89
2026-05-05,order_processing_time,3.0
2026-05-06,revenue,188773.0
2026-05-06,profit,13449.0
2026-05-06,units_sold,627.0
2026-05-06,customer_satisfaction,3.69
2026-05-06,marketing_spend,3614.0
2026-05-06,discount_percentage,14.24
2026-05-06,order_processing_time,5.0
2026-05-07,revenue,118777.0
2026-05-07,profit,25297.0
2026-05-07,units_sold,937.0
2026-05-07,customer_satisfaction,4.3
2026-05-07,marketing_spend,17500.0
2026-05-07,discount_percentage,24.48
2026-05-07,order_processing_time,8.0
2026-05-08,revenue,29033.0
2026-05-08,profit,41591.0
2026-05-08,units_sold,809.0
2026-05-08,customer_satisfaction,2.59
2026-05-08,marketing_spend,15860.0
2026-05-08,discount_percentage,12.96
2026-05-08,order_processing_time,1.0
2026-05-09,revenue,151877.0
2026-05-09,profit,16717.0
2026-05-09,units_sold,271.0
2026-05-09,customer_satisfaction,1.63
2026-05-09,marketing_spend,18087.0
2026-05-09,discount_percentage,23.89
2026-05-09,order_processing_time,8.0
2026-05-10,revenue,176923.0
2026-05-10,profit,41123.0
2026-05-10,units_sold,185.0
2026-05-10,customer_satisfaction,3.95
2026-05-10,marketing_spend,10451.0
2026-05-10,discount_percentage,17.86
2026-05-10,order_processing_time,7.0
2026-05-11,revenue,36832.0
2026-05-11,profit,40233.0
2026-05-11,units_sold,175.0
2026-05-11,customer_satisfaction,2.44
2026-05-11,marketing_spend,3065.0
2026-05-11,discount_percentage,26.6
2026-05-11,order_processing_time,1.0
2026-05-12,revenue,125725.0
2026-05-12,profit,46505.0
2026-05-12,units_sold,666.0
2026-05-12,customer_satisfaction,3.69
2026-05-12,marketing_spend,3674.0
2026-05-12,discount_percentage,12.33
2026-05-12,order_processing_time,6.0
2026-05-13,revenue,155016.0
2026-05-13,profit,47092.0
2026-05-13,units_sold,851.0
2026-05-13,customer_satisfaction,2.08
2026-05-13,marketing_spend,19965.0
2026-05-13,discount_percentage,18.13
2026-05-13,order_processing_time,1.0
2026-05-14,revenue,29873.0
2026-05-14,profit,11350.0
2026-05-14,units_sold,379.0
2026-05-14,customer_satisfaction,1.32
2026-05-14,marketing_spend,3130.0
2026-05-14,discount_percentage,18.9
2026-05-14,order_processing_time,2.0
2026-05-15,revenue,50372.0
2026-05-15,profit,31622.0
2026-05-15,units_sold,804.0
2026-05-15,customer_satisfaction,4.97
2026-05-15,marketing_spend,3661.0
2026-05-15,discount_percentage,12.52
2026-05-15,order_processing_time,5.0
2026-05-16,revenue,99464.0
2026-05-16,profit,36323.0
2026-05-16,units_sold,63.0
2026-05-16,customer_satisfaction,1.62
2026-05-16,marketing_spend,4821.0
2026-05-16,discount_percentage,4.33
2026-05-16,order_processing_time,2.0
2026-05-17,revenue,156451.0
2026-05-17,profit,3951.0
2026-05-17,units_sold,699.0
2026-05-17,customer_satisfaction,4.95
2026-05-17,marketing_spend,13704.0
2026-05-17,discount_percentage,2.81
2026-05-17,order_processing_time,1.0
2026-05-18,revenue,127322.0
2026-05-18,profit,18622.0
2026-05-18,units_sold,428.0
2026-05-18,customer_satisfaction,4.91
2026-05-18,marketing_spend,7599.0
2026-05-18,discount_percentage,0.5
2026-05-18,order_processing_time,6.0
2026-05-19,revenue,177823.0
2026-05-19,profit,5727.0
2026-05-19,units_sold,765.0
2026-05-19,customer_satisfaction,4.18
2026-05-19,marketing_spend,11860.0
2026-05-19,discount_percentage,26.21
2026-05-19,order_processing_time,8.0
2026-05-20,revenue,110082.0
2026-05-20,profit,39454.0
2026-05-20,units_sold,516.0
2026-05-20,customer_satisfaction,3.64
2026-05-20,marketing_spend,10813.0
2026-05-20,discount_percentage,7.09
2026-05-20,order_processing_time,8.0
2026-05-21,revenue,15110.0
2026-05-21,profit,37469.0
2026-05-21,units_sold,350.0
2026-05-21,customer_satisfaction,3.31
2026-05-21,marketing_spend,14002.0
2026-05-21,discount_percentage,6.35
2026-05-21,order_processing_time,8.0
2026-05-22,revenue,195413.0
2026-05-22,profit,36548.0
2026-05-22,units_sold,136.0
2026-05-22,customer_satisfaction,4.46
2026-05-22,marketing_spend,6301.0
2026-05-22,discount_percentage,22.08
2026-05-22,order_processing_time,6.0
2026-05-23,revenue,22087.0
2026-05-23,profit,24782.0
2026-05-23,units_sold,418.0
2026-05-23,customer_satisfaction,2.16
2026-05-23,marketing_spend,14630.0
2026-05-23,discount_percentage,9.6
2026-05-23,order_processing_time,3.0
2026-05-24,revenue,164834.0
2026-05-24,profit,29454.0
2026-05-24,units_sold,933.0
2026-05-24,customer_satisfaction,2.87
2026-05-24,marketing_spend,14771.0
2026-05-24,discount_percentage,15.18
2026-05-24,order_processing_time,1.0
2026-05-25,revenue,92617.0
2026-05-25,profit,3368.0
2026-05-25,units_sold,376.0
2026-05-25,customer_satisfaction,3.48
2026-05-25,marketing_spend,16575.0
2026-05-25,discount_percentage,4.88
2026-05-25,order_processing_time,2.0
2026-05-26,revenue,110483.0
2026-05-26,profit,16592.0
2026-05-26,units_sold,280.0
2026-05-26,customer_satisfaction,2.64
2026-05-26,marketing_spend,4651.0
2026-05-26,discount_percentage,28.79
2026-05-26,order_processing_time,5.0
2026-05-27,revenue,19596.0
2026-05-27,profit,23173.0
2026-05-27,units_sold,653.0
2026-05-27,customer_satisfaction,2.71
2026-05-27,marketing_spend,9411.0
2026-05-27,discount_percentage,25.55
2026-05-27,order_processing_time,5.0
2026-05-28,revenue,117539.0
2026-05-28,profit,34204.0
2026-05-28,units_sold,614.0
2026-05-28,customer_satisfaction,2.32
2026-05-28,marketing_spend,19484.0
2026-05-28,discount_percentage,25.91
2026-05-28,order_processing_time,1.0
2026-05-29,revenue,28313.0
2026-05-29,profit,36596.0
2026-05-29,units_sold,388.0
2026-05-29,customer_satisfaction,3.26
2026-05-29,marketing_spend,13361.0
2026-05-29,discount_percentage,12.2
2026-05-29,order_processing_time,1.0
2026-05-30,revenue,123175.0
2026-05-30,profit,35324.0
2026-05-30,units_sold,82.0
2026-05-30,customer_satisfaction,4.4
2026-05-30,marketing_spend,1166.0
2026-05-30,discount_percentage,22.87
2026-05-30,order_processing_time,9.0
2026-05-31,revenue,124914.0
2026-05-31,profit,47132.0
2026-05-31,units_sold,932.0
2026-05-31,customer_satisfaction,1.81
2026-05-31,marketing_spend,17167.0
2026-05-31,discount_percentage,4.32
2026-05-31,order_processing_time,2.0
2026-06-01,revenue,33705.0
2026-06-01,profit,24864.0
2026-06-01,units_sold,931.0
2026-06-01,customer_satisfaction,4.74
2026-06-01,marketing_spend,6340.0
2026-06-01,discount_percentage,0.26
2026-06-01,order_processing_time,7.0
2026-06-02,revenue,83445.0
2026-06-02,profit,48829.0
2026-06-02,units_sold,924.0
2026-06-02,customer_satisfaction,3.76
2026-06-02,marketing_spend,4065.0
2026-06-02,discount_percentage,0.6
2026-06-02,order_processing_time,4.0
2026-06-03,revenue,113892.0
2026-06-03,profit,31750.0
2026-06-03,units_sold,257.0
2026-06-03,customer_satisfaction,4.29
2026-06-03,marketing_spend,10926.0
2026-06-03,discount_percentage,17.6
2026-06-03,order_processing_time,7.0
2026-06-04,revenue,12023.0
2026-06-04,profit,11576.0
2026-06-04,units_sold,869.0
2026-06-04,customer_satisfaction,3.22
2026-06-04,marketing_spend,18349.0
2026-06-04,discount_percentage,13.66
2026-06-04,order_processing_time,8.0
2026-06-05,revenue,129654.0
2026-06-05,profit,17566.0
2026-06-05,units_sold,794.0
2026-06-05,customer_satisfaction,4.12
2026-06-05,marketing_spend,7866.0
2026-06-05,discount_percentage,15.54
2026-06-05,order_processing_time,5.0
2026-06-06,revenue,90073.0
2026-06-06,profit,8190.0
2026-06-06,units_sold,52.0
2026-06-06,customer_satisfaction,1.06
2026-06-06,marketing_spend,16130.0
2026-06-06,discount_percentage,0.22
2026-06-06,order_processing_time,1.0
2026-06-07,revenue,102197.0
2026-06-07,profit,24071.0
2026-06-07,units_sold,386.0
2026-06-07,customer_satisfaction,4.27
2026-06-07,marketing_spend,7882.0
2026-06-07,discount_percentage,12.68
2026-06-07,order_processing_time,4.0
2026-06-08,revenue,74429.0
2026-06-08,profit,39333.0
2026-06-08,units_sold,50.0
2026-06-08,customer_satisfaction,1.16
2026-06-08,marketing_spend,16649.0
2026-06-08,discount_percentage,21.54
2026-06-08,order_processing_time,3.0
2026-06-09,revenue,114195.0
2026-06-09,profit,16369.0
2026-06-09,units_sold,179.0
2026-06-09,customer_satisfaction,4.56
2026-06-09,marketing_spend,16371.0
2026-06-09,discount_percentage,13.28
2026-06-09,order_processing_time,5.0
2026-06-10,revenue,43848.0
2026-06-10,profit,25035.0
2026-06-10,units_sold,955.0
2026-06-10,customer_satisfaction,4.97
2026-06-10,marketing_spend,13773.0
2026-06-10,discount_percentage,21.97
2026-06-10,order_processing_time,6.0
2026-06-11,revenue,178876.0
2026-06-11,profit,2589.0
2026-06-11,units_sold,221.0
2026-06-11,customer_satisfaction,2.18
2026-06-11,marketing_spend,1492.0
2026-06-11,discount_percentage,6.99
2026-06-11,order_processing_time,2.0
2026-06-12,revenue,156451.0
2026-06-12,profit,26235.0
2026-06-12,units_sold,502.0
2026-06-12,customer_satisfaction,1.84
2026-06-12,marketing_spend,7358.0
2026-06-12,discount_percentage,24.39
2026-06-12,order_processing_time,7.0
2026-06-13,revenue,37766.0
2026-06-13,profit,1159.0
2026-06-13,units_sold,689.0
2026-06-13,customer_satisfaction,4.06
2026-06-13,marketing_spend,2621.0
2026-06-13,discount_percentage,17.65
2026-06-13,order_processing_time,3.0
2026-06-14,revenue,78099.0
2026-06-14,profit,13145.0
2026-06-14,units_sold,48.0
2026-06-14,customer_satisfaction,2.01
2026-06-14,marketing_spend,12888.0
2026-06-14,discount_percentage,6.32
2026-06-14,order_processing_time,1.0
2026-06-15,revenue,177132.0
2026-06-15,profit,16373.0
2026-06-15,units_sold,378.0
2026-06-15,customer_satisfaction,4.46
2026-06-15,marketing_spend,19107.0
2026-06-15,discount_percentage,7.1
2026-06-15,order_processing_time,3.0
2026-06-16,revenue,79122.0
2026-06-16,profit,32921.0
2026-06-16,units_sold,766.0
